id;name;source_id;node_id;lat;long;country_code;comment;param;uncertainty;method;tags
N_1183_S_LMGN;None;['N_1183_S_LMGN'];['N_1183_S_LMGN'];40.91891;14.43101;IT;None;{'nuts_id_1': 'ITF', 'nuts_id_2': 'ITF3', 'nuts_id_3': 'ITF33'};{'nuts_id_1': 0, 'nuts_id_2': 0, 'nuts_id_3': 0};{'nuts_id_1': 'M_Consumers.add_Nuts_Num()', 'nuts_id_2': 'M_Consumers.add_Nuts_Num()', 'nuts_id_3': 'M_Consumers.add_Nuts_Num()'};{}
NutsCons_867;None;['NutsCons_867'];['NutsCons_867'];44.057645;4.053001;FR;None;{'nuts_id_1': 'FRJ', 'nuts_id_2': 'FRJ1', 'nuts_id_3': 'FRJ12'};{'nuts_id_1': 0, 'nuts_id_2': 0, 'nuts_id_3': 0};{'nuts_id_1': 'M_Consumers.add_Nuts_Num()', 'nuts_id_2': 'M_Consumers.add_Nuts_Num()', 'nuts_id_3': 'M_Consumers.add_Nuts_Num()'};{}
SEQ_15679_p;None;['SEQ_15679_p'];['SEQ_15679_p'];45.56264;8.34865;IT;None;{'nuts_id_1': 'ITC', 'nuts_id_2': 'ITC1', 'nuts_id_3': 'ITC12'};{'nuts_id_1': 0, 'nuts_id_2': 0, 'nuts_id_3': 0};{'nuts_id_1': 'M_Consumers.add_Nuts_Num()', 'nuts_id_2': 'M_Consumers.add_Nuts_Num()', 'nuts_id_3': 'M_Consumers.add_Nuts_Num()'};{}
NutsCons_1072;None;['NutsCons_1072'];['NutsCons_1072'];45.618543;8.135255;IT;None;{'nuts_id_1': 'ITC', 'nuts_id_2': 'ITC1', 'nuts_id_3': 'ITC13'};{'nuts_id_1': 0, 'nuts_id_2': 0, 'nuts_id_3': 0};{'nuts_id_1': 'M_Consumers.add_Nuts_Num()', 'nuts_id_2': 'M_Consumers.add_Nuts_Num()', 'nuts_id_3': 'M_Consumers.add_Nuts_Num()'};{}
N_1547_S_LMGN;None;['N_1547_S_LMGN'];['N_1547_S_LMGN'];51.95832;15.58515;PL;None;{'nuts_id_1': 'PL4', 'nuts_id_2': 'PL43', 'nuts_id_3': 'PL432'};{'nuts_id_1': 0, 'nuts_id_2': 0, 'nuts_id_3': 0};{'nuts_id_1': 'M_Consumers.add_Nuts_Num()', 'nuts_id_2': 'M_Consumers.add_Nuts_Num()', 'nuts_id_3': 'M_Consumers.add_Nuts_Num()'};{}
SEQ_15705_p;None;['SEQ_15705_p'];['SEQ_15705_p'];47.59174;14.18417;AT;None;{'nuts_id_1': 'AT2', 'nuts_id_2': 'AT22', 'nuts_id_3': 'AT222'};{'nuts_id_1': 0, 'nuts_id_2': 0, 'nuts_id_3': 0};{'nuts_id_1': 'M_Consumers.add_Nuts_Num()', 'nuts_id_2': 'M_Consumers.add_Nuts_Num()', 'nuts_id_3': 'M_Consumers.add_Nuts_Num()'};{}
SEQ_15706_p;None;['SEQ_15706_p'];['SEQ_15706_p'];47.4514;14.20268;AT;None;{'nuts_id_1': 'AT2', 'nuts_id_2': 'AT22', 'nuts_id_3': 'AT222'};{'nuts_id_1': 0, 'nuts_id_2': 0, 'nuts_id_3': 0};{'nuts_id_1': 'M_Consumers.add_Nuts_Num()', 'nuts_id_2': 'M_Consumers.add_Nuts_Num()', 'nuts_id_3': 'M_Consumers.add_Nuts_Num()'};{}
N_1557_S_LMGN;None;['N_1557_S_LMGN'];['N_1557_S_LMGN'];45.96833;17.0832;HR;None;{'nuts_id_1': 'HR0', 'nuts_id_2': 'HR04', 'nuts_id_3': 'HR045'};{'nuts_id_1': 0, 'nuts_id_2': 0, 'nuts_id_3': 0};{'nuts_id_1': 'M_Consumers.add_Nuts_Num()', 'nuts_id_2': 'M_Consumers.add_Nuts_Num()', 'nuts_id_3': 'M_Consumers.add_Nuts_Num()'};{}
NutsCons_731;None;['NutsCons_731'];['NutsCons_731'];45.177257;18.914905;HR;None;{'nuts_id_1': 'HR0', 'nuts_id_2': 'HR04', 'nuts_id_3': 'HR04C'};{'nuts_id_1': 0, 'nuts_id_2': 0, 'nuts_id_3': 0};{'nuts_id_1': 'M_Consumers.add_Nuts_Num()', 'nuts_id_2': 'M_Consumers.add_Nuts_Num()', 'nuts_id_3': 'M_Consumers.add_Nuts_Num()'};{}
N_1561_S_LMGN;None;['N_1561_S_LMGN'];['N_1561_S_LMGN'];46.25965;17.26489;HU;None;{'nuts_id_1': 'HU2', 'nuts_id_2': 'HU23', 'nuts_id_3': 'HU232'};{'nuts_id_1': 0, 'nuts_id_2': 0, 'nuts_id_3': 0};{'nuts_id_1': 'M_Consumers.add_Nuts_Num()', 'nuts_id_2': 'M_Consumers.add_Nuts_Num()', 'nuts_id_3': 'M_Consumers.add_Nuts_Num()'};{}
